pick_up_zone,drop_off_zone,weight
90.0,114.0,6327
90.0,116.0,610
90.0,120.0,43
90.0,125.0,4104
90.0,127.0,270
90.0,128.0,41
90.0,137.0,4975
90.0,140.0,1799
90.0,141.0,3137
90.0,142.0,4702
90.0,143.0,1766
90.0,144.0,4324
90.0,148.0,3754
90.0,151.0,1042
90.0,152.0,317
90.0,158.0,7994
90.0,161.0,14632
90.0,162.0,5062
90.0,163.0,5071
90.0,164.0,11997
90.0,166.0,826
90.0,170.0,10589
90.0,186.0,6673
90.0,209.0,483
90.0,211.0,5119
90.0,224.0,2158
90.0,229.0,2721
90.0,230.0,7916
90.0,231.0,8282
90.0,232.0,1561
90.0,233.0,3296
90.0,234.0,14779
90.0,236.0,3198
90.0,237.0,4684
90.0,238.0,2412
90.0,239.0,3268
90.0,243.0,476
90.0,244.0,881
90.0,246.0,13517
90.0,249.0,16417
90.0,261.0,1542
90.0,262.0,1334
90.0,263.0,1821
100.0,4.0,1089
100.0,12.0,107
100.0,13.0,2362
100.0,24.0,400
100.0,41.0,792
100.0,42.0,761
100.0,43.0,4608
100.0,45.0,532
100.0,48.0,13231
100.0,50.0,5873
100.0,68.0,8091
100.0,74.0,929
100.0,75.0,1857
100.0,79.0,5151
100.0,87.0,2008
100.0,88.0,794
100.0,90.0,7063
100.0,100.0,8899
100.0,107.0,7944
100.0,113.0,3955
100.0,114.0,2853
100.0,116.0,488
100.0,120.0,69
100.0,125.0,1996
100.0,127.0,265
100.0,128.0,31
100.0,137.0,5007
100.0,140.0,3546
100.0,141.0,5371
100.0,142.0,6887
100.0,143.0,2645
100.0,144.0,2582
100.0,148.0,1751
100.0,151.0,1277
100.0,152.0,334
100.0,158.0,2973
100.0,161.0,28679
100.0,162.0,10354
100.0,163.0,10501
100.0,164.0,11122
100.0,166.0,1028
100.0,170.0,14124
100.0,186.0,7271
100.0,209.0,382
100.0,211.0,3025
100.0,224.0,1088
100.0,229.0,4468
100.0,230.0,13748
100.0,231.0,4545
100.0,232.0,964
100.0,233.0,6680
100.0,234.0,12730
100.0,236.0,4725
100.0,237.0,7614
100.0,238.0,2667
100.0,239.0,3818
100.0,243.0,521
100.0,244.0,642
100.0,246.0,10483
100.0,249.0,5881
100.0,261.0,1759
100.0,262.0,2072
100.0,263.0,2932
107.0,4.0,5850
107.0,12.0,118
107.0,13.0,3658
107.0,24.0,474
107.0,41.0,816
107.0,42.0,726
107.0,43.0,2373
107.0,45.0,976
107.0,48.0,8878
107.0,50.0,2746
107.0,68.0,12014
107.0,74.0,1180
107.0,75.0,2256
107.0,79.0,23570
107.0,87.0,4715
107.0,88.0,1730
107.0,90.0,11499
107.0,100.0,9232
107.0,107.0,21174
107.0,113.0,12101
107.0,114.0,9611
107.0,116.0,334
107.0,120.0,36
107.0,125.0,3436
107.0,127.0,216
107.0,128.0,33
107.0,137.0,14159
107.0,140.0,5088
107.0,141.0,9177
107.0,142.0,5162
107.0,143.0,1559
107.0,144.0,6980
107.0,148.0,8336
107.0,151.0,1063
107.0,152.0,221
107.0,158.0,5247
107.0,161.0,19288
107.0,162.0,15751
107.0,163.0,6175
107.0,164.0,15653
107.0,166.0,972
107.0,170.0,27025
107.0,186.0,13796
107.0,209.0,1127
107.0,211.0,5716
107.0,224.0,4558
107.0,229.0,8811
107.0,230.0,7523
107.0,231.0,8948
107.0,232.0,3552
107.0,233.0,11937
107.0,234.0,18070
107.0,236.0,6511
107.0,237.0,8809
107.0,238.0,2436
107.0,239.0,3535
107.0,243.0,421
107.0,244.0,543
107.0,246.0,6042
107.0,249.0,13438
107.0,261.0,1630
107.0,262.0,4065
107.0,263.0,5156
113.0,4.0,4771
113.0,12.0,87
113.0,13.0,3680
113.0,24.0,297
113.0,41.0,428
113.0,42.0,350
113.0,43.0,1864
113.0,45.0,840
113.0,48.0,6040
113.0,50.0,2476
113.0,68.0,9240
113.0,74.0,470
113.0,75.0,917
113.0,79.0,17232
113.0,87.0,3225
113.0,88.0,794
113.0,90.0,10497
113.0,100.0,5355
113.0,107.0,12778
113.0,113.0,10396
113.0,114.0,9309
113.0,116.0,269
113.0,120.0,23
113.0,125.0,4485
113.0,127.0,116
113.0,128.0,18
113.0,137.0,5548
113.0,140.0,2098
113.0,141.0,3281
113.0,142.0,3936
113.0,143.0,1092
113.0,144.0,7441
113.0,148.0,5965
113.0,151.0,769
113.0,152.0,163
113.0,158.0,8005
113.0,161.0,12689
113.0,162.0,5738
113.0,163.0,4017
113.0,164.0,9500
113.0,166.0,826
113.0,170.0,9970
113.0,186.0,7459
113.0,209.0,739
113.0,211.0,8200
113.0,224.0,2351
113.0,229.0,2900
113.0,230.0,5935
113.0,231.0,10505
113.0,232.0,2680
113.0,233.0,3522
113.0,234.0,14015
113.0,236.0,3384
113.0,237.0,5078
113.0,238.0,1843
113.0,239.0,2597
113.0,243.0,266
113.0,244.0,442
113.0,246.0,6198
113.0,249.0,13254
113.0,261.0,2078
113.0,262.0,1535
113.0,263.0,1855
114.0,4.0,3467
114.0,12.0,77
114.0,13.0,2588
114.0,24.0,253
114.0,41.0,471
114.0,42.0,357
114.0,43.0,1309
114.0,45.0,838
114.0,48.0,4746
114.0,50.0,1646
114.0,68.0,5880
114.0,74.0,464
114.0,75.0,815
114.0,79.0,14652
114.0,87.0,3079
114.0,88.0,664
114.0,90.0,6754
114.0,100.0,3157
114.0,107.0,10157
114.0,113.0,7886
