pick_up_zone,drop_off_zone,weight
100.0,140.0,3063
100.0,141.0,4420
100.0,142.0,5876
100.0,143.0,2124
100.0,144.0,2510
100.0,148.0,1705
100.0,151.0,1165
100.0,152.0,256
100.0,158.0,2688
100.0,161.0,24346
100.0,162.0,8878
100.0,163.0,9051
100.0,164.0,9382
100.0,166.0,858
100.0,170.0,11631
100.0,186.0,5789
100.0,209.0,418
100.0,211.0,3149
100.0,224.0,1077
100.0,229.0,3821
100.0,230.0,11286
100.0,231.0,4184
100.0,232.0,789
100.0,233.0,5862
100.0,234.0,10907
100.0,236.0,4069
100.0,237.0,6383
100.0,238.0,2461
100.0,239.0,3386
100.0,243.0,386
100.0,244.0,637
100.0,246.0,9017
100.0,249.0,5747
100.0,261.0,1963
100.0,262.0,1679
100.0,263.0,2551
107.0,4.0,4148
107.0,12.0,147
107.0,13.0,2889
107.0,24.0,323
107.0,41.0,711
107.0,42.0,624
107.0,43.0,2164
107.0,45.0,879
107.0,48.0,6912
107.0,50.0,1965
107.0,68.0,10634
107.0,74.0,966
107.0,75.0,1860
107.0,79.0,18141
107.0,87.0,3890
107.0,88.0,1714
107.0,90.0,8249
107.0,100.0,8538
107.0,107.0,17501
107.0,113.0,8340
107.0,114.0,7106
107.0,116.0,287
107.0,120.0,26
107.0,125.0,2877
107.0,127.0,169
107.0,128.0,28
107.0,137.0,10850
107.0,140.0,4063
107.0,141.0,7919
107.0,142.0,3934
107.0,143.0,1279
107.0,144.0,5650
107.0,148.0,6763
107.0,151.0,915
107.0,152.0,181
107.0,158.0,4461
107.0,161.0,16192
107.0,162.0,14069
107.0,163.0,5067
107.0,164.0,13177
107.0,166.0,630
107.0,170.0,24561
107.0,186.0,11363
107.0,209.0,1140
107.0,211.0,4497
107.0,224.0,3521
107.0,229.0,7666
107.0,230.0,6223
107.0,231.0,6615
107.0,232.0,2651
107.0,233.0,10756
107.0,234.0,13860
107.0,236.0,5038
107.0,237.0,6760
107.0,238.0,1869
107.0,239.0,2751
107.0,243.0,328
107.0,244.0,464
107.0,246.0,5611
107.0,249.0,10252
107.0,261.0,1451
107.0,262.0,3134
107.0,263.0,4111
113.0,4.0,3259
113.0,12.0,175
113.0,13.0,3217
113.0,24.0,255
113.0,41.0,402
113.0,42.0,326
113.0,43.0,1637
113.0,45.0,691
113.0,48.0,4955
113.0,50.0,1570
113.0,68.0,7496
113.0,74.0,418
113.0,75.0,785
113.0,79.0,12331
113.0,87.0,2945
113.0,88.0,856
113.0,90.0,7526
113.0,100.0,5039
113.0,107.0,8848
113.0,113.0,7297
113.0,114.0,6441
113.0,116.0,241
113.0,120.0,22
113.0,125.0,3251
113.0,127.0,114
113.0,128.0,16
113.0,137.0,4101
113.0,140.0,1512
113.0,141.0,2559
113.0,142.0,2882
113.0,143.0,946
113.0,144.0,5772
113.0,148.0,4460
113.0,151.0,655
113.0,152.0,123
113.0,158.0,5953
113.0,161.0,11374
113.0,162.0,5218
113.0,163.0,3287
113.0,164.0,8426
113.0,166.0,532
113.0,170.0,9034
113.0,186.0,6134
113.0,209.0,790
113.0,211.0,6339
113.0,224.0,1792
113.0,229.0,2368
113.0,230.0,5283
113.0,231.0,8152
113.0,232.0,1856
113.0,233.0,3115
113.0,234.0,11335
113.0,236.0,2522
113.0,237.0,3774
113.0,238.0,1425
113.0,239.0,1969
113.0,243.0,193
113.0,244.0,340
113.0,246.0,5214
113.0,249.0,9641
113.0,261.0,1990
113.0,262.0,1139
113.0,263.0,1402
114.0,4.0,2436
114.0,12.0,80
114.0,13.0,2462
114.0,24.0,239
114.0,41.0,406
114.0,42.0,313
114.0,43.0,1247
114.0,45.0,670
114.0,48.0,4137
114.0,50.0,1199
114.0,68.0,5184
114.0,74.0,418
114.0,75.0,758
114.0,79.0,11190
114.0,87.0,2565
114.0,88.0,701
114.0,90.0,5247
114.0,100.0,3201
114.0,107.0,7786
114.0,113.0,5503
114.0,114.0,4523
114.0,116.0,249
114.0,120.0,19
114.0,125.0,1930
114.0,127.0,76
114.0,128.0,11
114.0,137.0,3149
114.0,140.0,1293
114.0,141.0,2239
114.0,142.0,2033
114.0,143.0,779
114.0,144.0,3596
114.0,148.0,4384
114.0,151.0,558
114.0,152.0,109
114.0,158.0,4899
114.0,161.0,7301
114.0,162.0,3959
114.0,163.0,2385
114.0,164.0,6248
114.0,166.0,417
114.0,170.0,7063
114.0,186.0,4244
114.0,209.0,682
114.0,211.0,2842
114.0,224.0,1294
114.0,229.0,1949
114.0,230.0,4381
114.0,231.0,6215
114.0,232.0,1558
114.0,233.0,2452
114.0,234.0,8852
114.0,236.0,1890
114.0,237.0,2479
114.0,238.0,1077
114.0,239.0,1535
114.0,243.0,203
114.0,244.0,321
114.0,246.0,3504
114.0,249.0,6926
114.0,261.0,1766
114.0,262.0,1054
114.0,263.0,1404
116.0,4.0,20
116.0,12.0,12
116.0,13.0,43
116.0,24.0,128
116.0,41.0,464
116.0,42.0,444
116.0,43.0,108
